amount,risk_score,risk_grade,risk_reasons
5314028,0.7304878714011735,Low,['No strong anomaly indicator']
5906799,0.3040077303847397,Low,['No strong anomaly indicator']
4596857,14.1630983924702,Low,['No strong anomaly indicator']
2430656,22.349891924659655,Low,['No strong anomaly indicator']
1441804,22.745673694582973,Low,['No strong anomaly indicator']
1127540,22.59858999047169,Low,['No strong anomaly indicator']
800000000,60.11877017312103,Medium,['Unusually high contract value']
23981082,19.47653739818792,Low,['Low bidder competition']
30834364,12.137276532347975,Low,['No strong anomaly indicator']
2500000,15.236102651885304,Low,['Low bidder competition']
5000000,35.69611018681461,Low,['Low bidder competition']
6000000,12.20053431275105,Low,['Low bidder competition']
1729465,36.198529388647216,Low,['Low bidder competition']
11592690,33.62993466610945,Low,['No strong anomaly indicator']
5087000,35.572904402943834,Low,['Low bidder competition']
0,13.261020066596377,Low,['No strong anomaly indicator']
2938950,37.91330372418187,Low,['No strong anomaly indicator']
3650000,7.90111135768435,Low,['No strong anomaly indicator']
15297158,7.37699145313384,Low,['No strong anomaly indicator']
7295009,0.34422835005386787,Low,['No strong anomaly indicator']
14861112,6.726153236554879,Low,['No strong anomaly indicator']
6729912,18.818988233244802,Low,['Low bidder competition']
8999999,18.647916940462206,Low,['Low bidder competition']
6030757,0.11470390068241443,Low,['No strong anomaly indicator']
5628488,19.107542749126118,Low,['Low bidder competition']
4474883,20.253993428830455,Low,['Low bidder competition']
10805998,21.303637797654755,Low,['Low bidder competition']
8194917,18.175895877276595,Low,['Low bidder competition']
7470998,0.2296658183506466,Low,['No strong anomaly indicator']
9499963,19.36461901099727,Low,['Low bidder competition']
8580000,18.44959152263441,Low,['Low bidder competition']
7943092,0.0,Low,['No strong anomaly indicator']
9475164,0.19508152861274652,Low,['No strong anomaly indicator']
9166936,0.11072061552464874,Low,['No strong anomaly indicator']
6206895,0.10363113730662832,Low,['No strong anomaly indicator']
5436720,0.7331169798490222,Low,['No strong anomaly indicator']
3954364,21.006575293851263,Low,['Low bidder competition']
6461271,0.5724216418934986,Low,['No strong anomaly indicator']
8855958,0.11244457192003665,Low,['No strong anomaly indicator']
4634775,1.2227567453086436,Low,['No strong anomaly indicator']
5681125,0.4286610775666304,Low,['No strong anomaly indicator']
2405570,22.75145657048972,Low,['Low bidder competition']
2069760,4.19965188992979,Low,['No strong anomaly indicator']
2477580,2.9207676315771565,Low,['No strong anomaly indicator']
2112490,3.019143549868872,Low,['No strong anomaly indicator']
2247920,4.19965188992979,Low,['No strong anomaly indicator']
23981082,10.125958852531767,Low,['No strong anomaly indicator']
2650478,9.275436450729735,Low,['Low bidder competition']
2141440,9.35803572724543,Low,['Low bidder competition']
2230351,9.35803572724543,Low,['Low bidder competition']
2275734,9.325861722062115,Low,['Low bidder competition']
2302930,9.325861722062115,Low,['Low bidder competition']
2302930,9.325861722062115,Low,['Low bidder competition']
2596653,9.24329038359059,Low,['Low bidder competition']
3104474,5.0504470999772195,Low,['Low bidder competition']
2006560,2.958383496720735,Low,['No strong anomaly indicator']
3287820,5.177015171066543,Low,['Low bidder competition']
2738260,2.9400987809913275,Low,['No strong anomaly indicator']
2499853,5.004500760310677,Low,['Low bidder competition']
20000000,3.627808328120942,Low,['No strong anomaly indicator']
148514774,46.74507465749582,Medium,['Unusually high contract value']
146996842,51.11610677212961,Medium,['Unusually high contract value']
35196315,18.53903903779339,Low,['No strong anomaly indicator']
257379280,57.93557267916654,Medium,['Unusually high contract value']
202436217,53.855837690966865,Medium,['Unusually high contract value']
156461407,48.00712444914858,Medium,['Unusually high contract value']
16500516,6.214444262281766,Low,['No strong anomaly indicator']
13636967,4.0420963750967545,Low,['No strong anomaly indicator']
6926887,3.391938475971145,Low,['No strong anomaly indicator']
0,7.441039128731276,Low,['No strong anomaly indicator']
0,58.60755062983608,Medium,['No strong anomaly indicator']
0,40.3576962066296,Medium,['No strong anomaly indicator']
9820000,3.8536370355794958,Low,['No strong anomaly indicator']
1500000,4.3230119577535575,Low,['Low bidder competition']
6540000,3.5013208968203244,Low,['No strong anomaly indicator']
6540000,3.5013208968203244,Low,['No strong anomaly indicator']
106233774,38.87750376206986,Low,['Unusually high contract value']
16167045,5.801471652698339,Low,['No strong anomaly indicator']
360000000,39.948956731675025,Low,['Unusually high contract value']
9270079,11.677964847504906,Low,['Low bidder competition']
7700000,14.884049188684724,Low,['No strong anomaly indicator']
94864127,15.892281852671882,Low,['Unusually high contract value']
20000000,23.671307789021693,Low,['No strong anomaly indicator']
7999689,17.649327469145902,Low,['Low bidder competition']
2999744,22.173748343751033,Low,['Low bidder competition']
3053096,3.7321586134517943,Low,['No strong anomaly indicator']
2174654,5.908663210937831,Low,['No strong anomaly indicator']
2499630,17.6605485969885,Low,['Low bidder competition']
2499783,4.426659134829578,Low,['No strong anomaly indicator']
6933000,7.507758353006658,Low,['No strong anomaly indicator']
8667000,7.779641216490063,Low,['No strong anomaly indicator']
30298580,5.475474828861252,Low,['No strong anomaly indicator']
0,2.986200306181175,Low,['No strong anomaly indicator']
0,2.986200306181175,Low,['No strong anomaly indicator']
1849736,2.57921730551773,Low,['No strong anomaly indicator']
1808471,5.462162320167444,Low,['No strong anomaly indicator']
0,12.541733675774445,Low,['Low bidder competition']
0,16.715632791069897,Low,['Low bidder competition']
1933392,15.581903895518682,Low,['Low bidder competition']
100000,3.247381716758049,Low,['No strong anomaly indicator']
7224645,14.85711414912263,Low,['Low bidder competition']
74253721,30.278435314940253,Low,"['Low bidder competition', 'Unusually high contract value']"
32140284,21.857370749637827,Low,['Low bidder competition']
359687,16.909610649909286,Low,['Low bidder competition']
16035463,10.3475362895865,Low,['No strong anomaly indicator']
16035463,8.037257896297142,Low,['No strong anomaly indicator']
0,23.459481468102947,Low,['Low bidder competition']
0,23.459481468102947,Low,['Low bidder competition']
0,23.459481468102947,Low,['Low bidder competition']
0,23.459481468102947,Low,['Low bidder competition']
0,23.459481468102947,Low,['Low bidder competition']
0,14.38812477507464,Low,['No strong anomaly indicator']
38497565,19.995615944284324,Low,['No strong anomaly indicator']
10000000,38.0323105118847,Low,['No strong anomaly indicator']
39522586,16.233731881170456,Low,['No strong anomaly indicator']
34784486,17.314859935730478,Low,['No strong anomaly indicator']
63100000,16.264324511898504,Low,['Unusually high contract value']
77100000,18.624709087841754,Low,['Unusually high contract value']
4455372,1.6339465642960604,Low,['No strong anomaly indicator']
5934117,0.27489612289759435,Low,['No strong anomaly indicator']
3828916,2.391161881409076,Low,['No strong anomaly indicator']
4381369,18.243617397612717,Low,['No strong anomaly indicator']
10499936,1.0532753148197216,Low,['No strong anomaly indicator']
2265698,5.112909939435383,Low,['No strong anomaly indicator']
2970145,3.895931730106689,Low,['No strong anomaly indicator']
3447189,3.3358744432722176,Low,['No strong anomaly indicator']
4629235,1.2227567453086436,Low,['No strong anomaly indicator']
4625684,1.2227567453086436,Low,['No strong anomaly indicator']
6833717,0.6249993797673099,Low,['No strong anomaly indicator']
6480347,0.5724216418934986,Low,['No strong anomaly indicator']
8749013,0.049912751284061585,Low,['No strong anomaly indicator']
9743933,0.3466981943638814,Low,['No strong anomaly indicator']
4987466,31.768796154126793,Low,['No strong anomaly indicator']
5000000,9.32832091054324,Low,['No strong anomaly indicator']
2638613,15.211012894079893,Low,['Low bidder competition']
0,9.739324580563945,Low,['No strong anomaly indicator']
0,6.655696823032869,Low,['No strong anomaly indicator']
0,6.655696823032869,Low,['No strong anomaly indicator']
0,11.060669289119176,Low,['No strong anomaly indicator']
2700000,10.20653899061702,Low,['No strong anomaly indicator']
18000000,11.691064382033048,Low,['No strong anomaly indicator']
4956500,23.432100597785784,Low,['Low bidder competition']
0,13.261020066596377,Low,['No strong anomaly indicator']
2253534,4.323386031643331,Low,['Low bidder competition']
4705000,11.864991425436841,Low,['No strong anomaly indicator']
3504295,9.374483954851279,Low,['Low bidder competition']
2638613,16.674893861438356,Low,['No strong anomaly indicator']
6539881,0.5432192471739228,Low,['No strong anomaly indicator']
4835379,0.682675410520325,Low,['No strong anomaly indicator']
9223455,18.998682018328328,Low,['Low bidder competition']
7417488,0.2296658183506466,Low,['No strong anomaly indicator']
2026266,6.311637597630835,Low,['No strong anomaly indicator']
2763090,4.505407044497758,Low,['No strong anomaly indicator']
7635782,0.0858286658528229,Low,['No strong anomaly indicator']
8220724,0.08424849755947861,Low,['No strong anomaly indicator']
8765418,0.049912751284061585,Low,['No strong anomaly indicator']
4922560,0.682675410520325,Low,['No strong anomaly indicator']
6465278,0.5724216418934986,Low,['No strong anomaly indicator']
19273586,10.430907956529083,Low,['No strong anomaly indicator']
9999984,0.2717896246696796,Low,['No strong anomaly indicator']
5345761,0.7179659692345979,Low,['No strong anomaly indicator']
5787300,18.789397241246675,Low,['Low bidder competition']
7927951,15.452833862254192,Low,['Low bidder competition']
6323701,15.79099099893348,Low,['Low bidder competition']
4718486,15.31881538787496,Low,['Low bidder competition']
3105397,22.08285588525988,Low,['Low bidder competition']
9799902,0.32072746259537865,Low,['No strong anomaly indicator']
9870000,0.24691874726643448,Low,['No strong anomaly indicator']
9899999,0.24691874726643448,Low,['No strong anomaly indicator']
9940000,0.24691874726643448,Low,['No strong anomaly indicator']
9980000,0.30090018107193117,Low,['No strong anomaly indicator']
9099858,0.053566491952913964,Low,['No strong anomaly indicator']
9099535,0.053566491952913964,Low,['No strong anomaly indicator']
9629786,0.1566363519797065,Low,['No strong anomaly indicator']
9599877,0.11618899759545798,Low,['No strong anomaly indicator']
9972933,0.30090018107193117,Low,['No strong anomaly indicator']
9998999,0.2717896246696796,Low,['No strong anomaly indicator']
9987980,0.30090018107193117,Low,['No strong anomaly indicator']
9989992,0.30090018107193117,Low,['No strong anomaly indicator']
11017840,1.729601511224189,Low,['No strong anomaly indicator']
6624501,0.5432192471739228,Low,['No strong anomaly indicator']
9337999,0.33607728634486733,Low,['No strong anomaly indicator']
9838409,0.24691874726643448,Low,['No strong anomaly indicator']
4316557,1.6958796904200213,Low,['No strong anomaly indicator']
3509755,2.9134921178577287,Low,['No strong anomaly indicator']
76396600,13.948634410177004,Low,['Unusually high contract value']
10800619,17.443963580995938,Low,['Low bidder competition']
10800619,17.443963580995938,Low,['Low bidder competition']
10800619,17.443963580995938,Low,['Low bidder competition']
3317235,16.516351315337864,Low,['No strong anomaly indicator']
1285335,11.956244916131446,Low,['No strong anomaly indicator']
7995400,5.422995789600279,Low,['Low bidder competition']
2096000,5.541628970041444,Low,['Low bidder competition']
2089500,5.541628970041444,Low,['Low bidder competition']
8399000,5.434916267884645,Low,['Low bidder competition']
4597309,1.402291225815624,Low,['No strong anomaly indicator']
7969648,17.72658046316946,Low,['Low bidder competition']
5025937,19.538377720175202,Low,['Low bidder competition']
9987463,0.30090018107193117,Low,['No strong anomaly indicator']
9075910,0.053566491952913964,Low,['No strong anomaly indicator']
9856449,0.24691874726643448,Low,['No strong anomaly indicator']
6945650,18.5502974757016,Low,['Low bidder competition']
7076242,0.5562880350900485,Low,['No strong anomaly indicator']
7280199,0.34422835005386787,Low,['No strong anomaly indicator']
9297806,16.16536607265259,Low,['Low bidder competition']
8127025,15.476253520092186,Low,['Low bidder competition']
24676792,25.688193342454955,Low,['Low bidder competition']
9979488,0.30090018107193117,Low,['No strong anomaly indicator']
3069316,3.7321586134517943,Low,['No strong anomaly indicator']
23137830,12.034741757819315,Low,['No strong anomaly indicator']
4144817,2.0651714288953684,Low,['No strong anomaly indicator']
3592072,2.943496495315941,Low,['No strong anomaly indicator']
9982135,19.60199666111751,Low,['Low bidder competition']
9823475,19.609389402267592,Low,['Low bidder competition']
9938999,19.632358232371743,Low,['Low bidder competition']
9998348,19.60199666111751,Low,['Low bidder competition']
4799004,0.9925198500795247,Low,['No strong anomaly indicator']
29799176,15.39012122133671,Low,['No strong anomaly indicator']
3698138,2.7582397115129282,Low,['No strong anomaly indicator']
4833186,15.095573455247944,Low,['Low bidder competition']
9683888,0.315196889567936,Low,['No strong anomaly indicator']
10800619,17.443963580995938,Low,['Low bidder competition']
10800619,17.443963580995938,Low,['Low bidder competition']
10800619,17.443963580995938,Low,['Low bidder competition']
10800619,17.443963580995938,Low,['Low bidder competition']
10800619,17.443963580995938,Low,['Low bidder competition']
10800619,17.443963580995938,Low,['Low bidder competition']
10800619,17.443963580995938,Low,['Low bidder competition']
10800619,17.443963580995938,Low,['Low bidder competition']
10800619,17.443963580995938,Low,['Low bidder competition']
10800619,17.443963580995938,Low,['Low bidder competition']
4859200,6.54066071212938,Low,['No strong anomaly indicator']
3260100,4.018829834031429,Low,['No strong anomaly indicator']
2477580,3.2581310471305542,Low,['No strong anomaly indicator']
2112490,3.019143549868872,Low,['No strong anomaly indicator']
17900000,4.182879477760167,Low,['No strong anomaly indicator']
4620962,1.2227567453086436,Low,['No strong anomaly indicator']
6614976,0.5432192471739228,Low,['No strong anomaly indicator']
2439998,4.457175492930723,Low,['No strong anomaly indicator']
4706235,1.2227567453086436,Low,['No strong anomaly indicator']
24938507,13.151376367545627,Low,['No strong anomaly indicator']
8592846,0.06766527973312719,Low,['No strong anomaly indicator']
2087826,2.4894593447775293,Low,['No strong anomaly indicator']
2624026,4.275613500874599,Low,['Low bidder competition']
11811008,6.292934975319874,Low,['No strong anomaly indicator']
2258641,4.323386031643331,Low,['Low bidder competition']
9709100,7.939893081749908,Low,['No strong anomaly indicator']
19832569,4.922344669530695,Low,['No strong anomaly indicator']
10800619,14.030549468694105,Low,['Low bidder competition']
10800619,16.216792943978813,Low,['No strong anomaly indicator']
10800619,13.331391275834143,Low,['No strong anomaly indicator']
10800619,14.030549468694105,Low,['Low bidder competition']
10800619,14.150142027762929,Low,['No strong anomaly indicator']
10800619,14.150142027762929,Low,['No strong anomaly indicator']
10800619,13.201199290227901,Low,['No strong anomaly indicator']
10800619,17.8092484934797,Low,['No strong anomaly indicator']
69214000,15.077228908046692,Low,"['Low bidder competition', 'Unusually high contract value']"
52191000,8.783889745978847,Low,"['Low bidder competition', 'Unusually high contract value']"
10800619,14.030549468694105,Low,['Low bidder competition']
10800619,17.443963580995938,Low,['Low bidder competition']
10800619,12.699304306920137,Low,['No strong anomaly indicator']
10800619,14.150142027762929,Low,['No strong anomaly indicator']
10800619,14.030549468694105,Low,['Low bidder competition']
2875275,3.2775357328977535,Low,['No strong anomaly indicator']
3404064,3.9581039179244684,Low,['No strong anomaly indicator']
7387194,9.583968866526178,Low,['No strong anomaly indicator']
7248907,9.616230202361223,Low,['No strong anomaly indicator']
6817139,10.816372052643949,Low,['No strong anomaly indicator']
6692938,24.70687530714599,Low,['No strong anomaly indicator']
1120297,13.827167477005222,Low,['No strong anomaly indicator']
5600300,2.9068901230438158,Low,['No strong anomaly indicator']
79220563,28.146568979100948,Low,['Unusually high contract value']
0,27.004752557574207,Low,['No strong anomaly indicator']
5000000,21.470878614886168,Low,['No strong anomaly indicator']
7715300,3.294487157077924,Low,['No strong anomaly indicator']
0,12.844960849543707,Low,['No strong anomaly indicator']
0,14.271820853857673,Low,['No strong anomaly indicator']
0,12.844960849543707,Low,['No strong anomaly indicator']
0,13.261020066596377,Low,['No strong anomaly indicator']
0,14.271820853857673,Low,['No strong anomaly indicator']
0,13.261020066596377,Low,['No strong anomaly indicator']
2535757,17.625566383536597,Low,['Low bidder competition']
2674195,4.474874372752296,Low,['No strong anomaly indicator']
4728127,1.2521890618024116,Low,['No strong anomaly indicator']
6930830,0.5724438023456813,Low,['No strong anomaly indicator']
4757565,1.071440438874518,Low,['No strong anomaly indicator']
1893664,6.757652924869269,Low,['No strong anomaly indicator']
3954364,2.5265263217841323,Low,['No strong anomaly indicator']
2499774,4.426659134829578,Low,['No strong anomaly indicator']
3685838,2.7582397115129282,Low,['No strong anomaly indicator']
3396411,3.310107060771564,Low,['No strong anomaly indicator']
8535320,0.2658435008789368,Low,['No strong anomaly indicator']
3175727,22.08285588525988,Low,['Low bidder competition']
9870301,0.24691874726643448,Low,['No strong anomaly indicator']
9978766,0.30090018107193117,Low,['No strong anomaly indicator']
32548052,33.402909237249276,Low,['Low bidder competition']
4894747,17.444436353716732,Low,['No strong anomaly indicator']
5688969,17.29854046023811,Low,['No strong anomaly indicator']
3960419,2.430778615194228,Low,['No strong anomaly indicator']
7189891,0.2932365436136095,Low,['No strong anomaly indicator']
4136215,2.0651714288953684,Low,['No strong anomaly indicator']
42000000,33.57956195647871,Low,['Unusually high contract value']
0,7.664210361900423,Low,['No strong anomaly indicator']
2160000,17.965872649595948,Low,['Low bidder competition']
0,59.22070063375139,Medium,['No strong anomaly indicator']
16951761,8.587032884560927,Low,['No strong anomaly indicator']
41060000,21.73773813253944,Low,['Unusually high contract value']
2925000,19.714418533954287,Low,['Low bidder competition']
18300000,10.981792781790062,Low,['No strong anomaly indicator']
4650000,10.027074425988168,Low,['No strong anomaly indicator']
16150000,11.269111404700187,Low,['No strong anomaly indicator']
4150000,9.446816030018255,Low,['No strong anomaly indicator']
9820000,0.24691874726643448,Low,['No strong anomaly indicator']
9354992,0.33607728634486733,Low,['No strong anomaly indicator']
9596906,0.11618899759545798,Low,['No strong anomaly indicator']
9792385,0.32072746259537865,Low,['No strong anomaly indicator']
18273000,8.550070878650367,Low,['No strong anomaly indicator']
27884722,11.154478939273332,Low,['No strong anomaly indicator']
8179463,6.372895552104346,Low,['No strong anomaly indicator']
4362943,12.042905397416614,Low,['No strong anomaly indicator']
409772,7.2370805761045816,Low,['No strong anomaly indicator']
493168,7.344969074596058,Low,['No strong anomaly indicator']
3395226,11.169175104930126,Low,['No strong anomaly indicator']
2702047,8.431424634984367,Low,['No strong anomaly indicator']
18131501,8.462879006209754,Low,['No strong anomaly indicator']
1744156,23.16667949492057,Low,['No strong anomaly indicator']
1043326,21.229158039496667,Low,['No strong anomaly indicator']
9861355,12.830787089745012,Low,['No strong anomaly indicator']
17613440,20.857443832098753,Low,['No strong anomaly indicator']
73315858,27.157965401286553,Low,['Unusually high contract value']
9389907,31.947493047209093,Low,['No strong anomaly indicator']
17963438,14.974104588832006,Low,['No strong anomaly indicator']
9499194,27.228824772786126,Low,['No strong anomaly indicator']
7907747,5.13880815072018,Low,['No strong anomaly indicator']
14757831,7.772453377467187,Low,['No strong anomaly indicator']
9038832,5.146298835766906,Low,['No strong anomaly indicator']
8788009,10.487478383820438,Low,['No strong anomaly indicator']
6969931,6.55183124670468,Low,['No strong anomaly indicator']
0,9.739324580563945,Low,['No strong anomaly indicator']
99527260,42.7099640736506,Medium,['Unusually high contract value']
64999222,34.49409046167482,Low,['Unusually high contract value']
0,17.19330362131308,Low,['Low bidder competition']
9000000,2.221079154066871,Low,['No strong anomaly indicator']
1500000,9.847331119350478,Low,['No strong anomaly indicator']
1500000,9.847331119350478,Low,['No strong anomaly indicator']
36653660,19.665534805613667,Low,['No strong anomaly indicator']
43874024,7.345508589310128,Low,"['Low bidder competition', 'Unusually high contract value']"
0,38.51595810373209,Low,['No strong anomaly indicator']
5367826,9.216735542504296,Low,['Low bidder competition']
2983051,9.33498862446438,Low,['Low bidder competition']
6703849,9.107908840997851,Low,['Low bidder competition']
2669490,9.275436450729735,Low,['Low bidder competition']
2263492,9.325861722062115,Low,['Low bidder competition']
5302070,9.216735542504296,Low,['Low bidder competition']
1036138,2.847561615404828,Low,['No strong anomaly indicator']
2193125,3.7238043205230085,Low,['No strong anomaly indicator']
2481717,3.9920231516655704,Low,['Low bidder competition']
3000000,2.934937243494325,Low,['No strong anomaly indicator']
1000000,16.624672297300865,Low,['Low bidder competition']
0,32.2121656322228,Low,['No strong anomaly indicator']
5018000,5.004211994957103,Low,['Low bidder competition']
0,36.634920570265265,Low,['Low bidder competition']
99000000,30.44972472938175,Low,"['Low bidder competition', 'Unusually high contract value']"
0,27.58967777259119,Low,['No strong anomaly indicator']
15000000,11.493224444997153,Low,['No strong anomaly indicator']
3465000,8.219255397452343,Low,['No strong anomaly indicator']
3465000,13.842719570099653,Low,['Low bidder competition']
2189611,8.077127961288028,Low,['No strong anomaly indicator']
29380830,13.719535663523668,Low,['Low bidder competition']
17488514,11.816161035201123,Low,['Low bidder competition']
0,12.631300464690202,Low,['No strong anomaly indicator']
2455250,10.598888522701152,Low,['Low bidder competition']
4620360,10.52602709078765,Low,['Low bidder competition']
0,32.75475164635194,Low,['No strong anomaly indicator']
5100000,10.05979317228001,Low,['No strong anomaly indicator']
13844970,8.818239629032483,Low,['No strong anomaly indicator']
10169025,14.795242523059741,Low,['No strong anomaly indicator']
29380830,18.445591257704912,Low,['No strong anomaly indicator']
17488514,9.396179653662266,Low,['No strong anomaly indicator']
11133365,12.765452202643655,Low,['No strong anomaly indicator']
2455250,6.920222385791298,Low,['No strong anomaly indicator']
11133365,11.353554773718848,Low,['Low bidder competition']
52444000,5.916031832705144,Low,['Unusually high contract value']
3500000,17.250917108256253,Low,['No strong anomaly indicator']
3500000,17.250917108256253,Low,['No strong anomaly indicator']
3500000,18.043536934755245,Low,['No strong anomaly indicator']
3500000,17.250917108256253,Low,['No strong anomaly indicator']
3500000,17.250917108256253,Low,['No strong anomaly indicator']
3500000,18.043536934755245,Low,['No strong anomaly indicator']
3494000,17.28577255898159,Low,['No strong anomaly indicator']
2989029,3.7514945070247094,Low,['No strong anomaly indicator']
4950391,0.6858602589439329,Low,['No strong anomaly indicator']
7000000,0.6369399439298675,Low,['No strong anomaly indicator']
8924100,0.05548418233523478,Low,['No strong anomaly indicator']
9036195,0.053566491952913964,Low,['No strong anomaly indicator']
7574993,0.07805662951007264,Low,['No strong anomaly indicator']
9982135,0.30090018107193117,Low,['No strong anomaly indicator']
9823475,0.24691874726643448,Low,['No strong anomaly indicator']
9938999,0.24691874726643448,Low,['No strong anomaly indicator']
9998348,0.2717896246696796,Low,['No strong anomaly indicator']
8049999,17.649327469145902,Low,['Low bidder competition']
8469999,18.242537626734848,Low,['Low bidder competition']
26836000,2.6217158239149683,Low,['No strong anomaly indicator']
21728590,13.381332732750646,Low,['No strong anomaly indicator']
15229000,0.8938082816863115,Low,['No strong anomaly indicator']
84887817,19.803471959405005,Low,"['Low bidder competition', 'Unusually high contract value']"
19700000,1.6115040769699576,Low,['No strong anomaly indicator']
12000000,1.1929777159445294,Low,['No strong anomaly indicator']
13396000,1.7076295726708466,Low,['No strong anomaly indicator']
22957000,2.662400472801245,Low,['No strong anomaly indicator']
19174796,11.586512813567804,Low,['No strong anomaly indicator']
19995000,3.6723815445202987,Low,['Low bidder competition']
10000000,8.025526314271396,Low,['Low bidder competition']
14000000,1.7640542015174319,Low,['No strong anomaly indicator']
20991000,3.6358581050353607,Low,['Low bidder competition']
143485319,45.710801089344436,Medium,['Unusually high contract value']
15779048,7.799899086119929,Low,['No strong anomaly indicator']
5526574,0.736922670706754,Low,['No strong anomaly indicator']
5526574,0.736922670706754,Low,['No strong anomaly indicator']
5526574,0.736922670706754,Low,['No strong anomaly indicator']
5526574,0.736922670706754,Low,['No strong anomaly indicator']
7905145,0.0,Low,['No strong anomaly indicator']
8958737,0.053566491952913964,Low,['No strong anomaly indicator']
36329000,5.98566365182257,Low,['Low bidder competition']
29999700,3.1037252671641795,Low,['No strong anomaly indicator']
20000000,0.9358207527885511,Low,['No strong anomaly indicator']
17500000,0.7739442387880118,Low,['No strong anomaly indicator']
20000000,1.6115040769699576,Low,['No strong anomaly indicator']
14508000,8.453391606559777,Low,['Low bidder competition']
23769000,4.302436606127621,Low,['Low bidder competition']
23257000,4.2330518034588,Low,['Low bidder competition']
27333000,4.831805058063658,Low,['Low bidder competition']
15062000,0.9744321010537078,Low,['No strong anomaly indicator']
15728000,1.5519818174783353,Low,['No strong anomaly indicator']
18639000,3.5822552787304787,Low,['Low bidder competition']
19820000,3.6723815445202987,Low,['Low bidder competition']
20000000,0.9358207527885511,Low,['No strong anomaly indicator']
30000000,5.354098255992291,Low,['Low bidder competition']
0,4.2598371262579136,Low,['No strong anomaly indicator']
106075563,44.66958279833056,Medium,['Unusually high contract value']
6000000,10.457842297382385,Low,['No strong anomaly indicator']
4986500,12.155937506208282,Low,['No strong anomaly indicator']
15000000,7.992857121567283,Low,['No strong anomaly indicator']
70000000,21.55984065764488,Low,['Unusually high contract value']
36199409,17.30550744249598,Low,['No strong anomaly indicator']
3305113,53.824013038019885,Medium,['No strong anomaly indicator']
8799935,6.239223512318603,Low,['No strong anomaly indicator']
13218277,7.459934399174763,Low,['No strong anomaly indicator']
10096608,8.907738225113938,Low,['No strong anomaly indicator']
4455000,12.024425683304532,Low,['No strong anomaly indicator']
5000000,20.968340201309637,Low,['No strong anomaly indicator']
6000000,18.21688513018033,Low,['No strong anomaly indicator']
4633816,4.685484442706041,Low,['No strong anomaly indicator']
1528900,2.6373488410151538,Low,['No strong anomaly indicator']
4712914,3.2276257262041312,Low,['No strong anomaly indicator']
4712914,3.2276257262041312,Low,['No strong anomaly indicator']
2253534,3.6334804172316737,Low,['No strong anomaly indicator']
9900997,5.926282947358899,Low,['No strong anomaly indicator']
1,43.457965808536166,Medium,['No strong anomaly indicator']
350932,9.90000592421167,Low,['No strong anomaly indicator']
2200000,14.370026382083648,Low,['No strong anomaly indicator']
69214000,7.781523230202211,Low,['Unusually high contract value']
52191000,5.916031832705144,Low,['Unusually high contract value']
0,13.327179825658504,Low,['Low bidder competition']
18367956,8.550070878650367,Low,['No strong anomaly indicator']
74983630,24.530753808677098,Low,['Unusually high contract value']
7002975,5.212893271916975,Low,['No strong anomaly indicator']
7002975,9.310917485035233,Low,['Low bidder competition']
6002618,5.1737642070613035,Low,['No strong anomaly indicator']
19841689,9.533715426662908,Low,['No strong anomaly indicator']
20000000,15.675408391384035,Low,['No strong anomaly indicator']
4500000,18.88139877193272,Low,['No strong anomaly indicator']
70000000,16.253534308051194,Low,['Unusually high contract value']
8000,30.091280981867893,Low,['No strong anomaly indicator']
43400000,19.036135360026364,Low,['Unusually high contract value']
10000000,20.300651619793243,Low,['Low bidder competition']
2000000,16.700471080899145,Low,['Low bidder competition']
29593384,34.75532506840377,Low,['No strong anomaly indicator']
40247658,19.085026536275,Low,['Unusually high contract value']
21134600,16.98217668139443,Low,['No strong anomaly indicator']
16197560,11.27648216991188,Low,['Low bidder competition']
3501228,14.892299953211491,Low,['No strong anomaly indicator']
3296191,5.81110982136714,Low,['No strong anomaly indicator']
1726600,15.670841681732817,Low,['Low bidder competition']
0,18.891512952534363,Low,['No strong anomaly indicator']
350000000,67.42514663999494,Medium,['Unusually high contract value']
9745672,8.742412633085578,Low,['No strong anomaly indicator']
5808710,10.956511579314288,Low,['No strong anomaly indicator']
45609976,20.715506984813434,Low,['Unusually high contract value']
13406829,9.730573399860234,Low,['No strong anomaly indicator']
118624019,18.830574066361976,Low,['Unusually high contract value']
2000000000,100.0,High,['Unusually high contract value']
4722494,3.6855897207883714,Low,['No strong anomaly indicator']
45511000,54.80593940670899,Medium,['Unusually high contract value']
12000000,74.57107352019815,High,['No strong anomaly indicator']
6769976,3.2243184737584087,Low,['No strong anomaly indicator']
6630000,22.528004407733313,Low,['Low bidder competition']
6292750,22.49137584577594,Low,['Low bidder competition']
3557968,22.20017893831228,Low,['Low bidder competition']
4551048,2.6100898565483135,Low,['No strong anomaly indicator']
5947000,3.2785223854101844,Low,['No strong anomaly indicator']
28396301,34.33866694410547,Low,['No strong anomaly indicator']
9384000,5.326683266095031,Low,['No strong anomaly indicator']
9594000,5.282177958703713,Low,['No strong anomaly indicator']
23371000,10.648714501307083,Low,['No strong anomaly indicator']
0,29.780505499458638,Low,['No strong anomaly indicator']
0,29.848247666664047,Low,['No strong anomaly indicator']
0,29.780505499458638,Low,['No strong anomaly indicator']
0,31.534785162480468,Low,['No strong anomaly indicator']
0,29.848247666664047,Low,['No strong anomaly indicator']
0,29.848247666664047,Low,['No strong anomaly indicator']
3000000,17.69496980976006,Low,['No strong anomaly indicator']
